id,year,institute_type,round_no,quota,pool,institute_short,program_name,program_duration,degree_short,category,opening_rank,closing_rank,is_preparatory
193,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Biotechnology and Biochemical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,884,1119,0
194,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Biotechnology and Biochemical Engineering,4 Years,B.Tech,GEN-PWD,146,146,0
195,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemical Engineering,4 Years,B.Tech,GEN,1906,2965,0
196,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,3009,3606,0
197,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemical Engineering,4 Years,B.Tech,OBC-NCL,1094,1475,0
198,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemical Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1478,1806,0
199,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemical Engineering,4 Years,B.Tech,SC,534,900,0
200,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemical Engineering,5 Years,B.Tech + M.Tech (IDD),SC,328,1093,0
201,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemical Engineering,4 Years,B.Tech,ST,266,460,0
202,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemical Engineering,5 Years,B.Tech + M.Tech (IDD),ST,508,592,0
203,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemical Engineering,4 Years,B.Tech,GEN-PWD,118,118,0
204,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemical Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-PWD,151,151,0
205,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemistry,5 Years,Int MSc.,GEN,3979,8727,0
206,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemistry,5 Years,Int MSc.,OBC-NCL,2684,3585,0
207,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemistry,5 Years,Int MSc.,SC,1892,2097,0
208,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Chemistry,5 Years,Int MSc.,ST,320,765,0
209,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Civil Engineering,4 Years,B.Tech,GEN,2728,3788,0
210,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Civil Engineering,4 Years,B.Tech,OBC-NCL,714,1349,0
211,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Civil Engineering,4 Years,B.Tech,SC,455,671,0
212,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Civil Engineering,4 Years,B.Tech,ST,118,240,0
213,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Civil Engineering,4 Years,B.Tech,GEN-PWD,123,123,0
214,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Civil Engineering with any of the listed specialization,5 Years,B.Tech + M.Tech (IDD),GEN,3559,4158,0
215,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Civil Engineering with any of the listed specialization,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1432,1601,0
216,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Civil Engineering with any of the listed specialization,5 Years,B.Tech + M.Tech (IDD),SC,679,901,0
217,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Civil Engineering with any of the listed specialization,5 Years,B.Tech + M.Tech (IDD),ST,258,355,0
218,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Civil Engineering with any of the listed specialization,5 Years,B.Tech + M.Tech (IDD),OBC-NCL-PWD,35,35,0
219,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Computer Science and Engineering,4 Years,B.Tech,GEN,181,286,0
220,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Computer Science and Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,284,389,0
221,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL,48,149,0
222,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Computer Science and Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,151,196,0
223,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Computer Science and Engineering,4 Years,B.Tech,SC,30,86,0
224,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Computer Science and Engineering,5 Years,B.Tech + M.Tech (IDD),SC,94,125,0
225,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Computer Science and Engineering,4 Years,B.Tech,ST,24,30,0
226,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Computer Science and Engineering,5 Years,B.Tech + M.Tech (IDD),ST,104,137,0
227,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Computer Science and Engineering,4 Years,B.Tech,GEN-PWD,10,10,0
228,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Computer Science and Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-PWD,12,12,0
229,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Computer Science and Engineering,4 Years,B.Tech,ST-PWD,2,2,0
230,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Economics,5 Years,Int MSc.,GEN,2779,4128,0
231,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Economics,5 Years,Int MSc.,OBC-NCL,1867,2355,0
232,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Economics,5 Years,Int MSc.,SC,1045,1787,0
233,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Economics,5 Years,Int MSc.,ST,658,1013,0
234,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Economics,5 Years,Int MSc.,GEN-PWD,29,29,0
235,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electrical Engineering,4 Years,B.Tech,GEN,138,1190,0
236,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electrical Engineering,4 Years,B.Tech,OBC-NCL,440,516,0
237,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electrical Engineering,4 Years,B.Tech,SC,161,273,0
238,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electrical Engineering,4 Years,B.Tech,ST,61,170,0
239,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electrical Engineering,4 Years,B.Tech,GEN-PWD,32,32,0
240,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electrical Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),GEN,1288,1556,0
241,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electrical Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,581,745,0
242,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electrical Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),SC,339,418,0
243,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electrical Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),ST,232,351,0
244,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electrical Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),OBC-NCL-PWD,42,42,0
245,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electronics and Electrical Communication Engineering,4 Years,B.Tech,GEN,329,890,0
246,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electronics and Electrical Communication Engineering,4 Years,B.Tech,OBC-NCL,172,417,0
247,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electronics and Electrical Communication Engineering,4 Years,B.Tech,SC,65,243,0
248,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electronics and Electrical Communication Engineering,4 Years,B.Tech,ST,39,173,0
249,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electronics and Electrical Communication Engineering,4 Years,B.Tech,GEN-PWD,21,21,0
250,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electronics and Electrical Communication Engineering,4 Years,B.Tech,OBC-NCL-PWD,19,19,0
251,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),GEN,915,1320,0
252,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,450,764,0
253,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),SC,230,389,0
254,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),ST,144,304,0
255,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),GEN-PWD,55,55,0
256,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Exploration Geophysics,5 Years,Int MSc.,GEN,5566,7242,0
257,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Exploration Geophysics,5 Years,Int MSc.,OBC-NCL,2605,3456,0
258,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Exploration Geophysics,5 Years,Int MSc.,SC,1759,2132,0
259,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Exploration Geophysics,5 Years,Int MSc.,ST,282,1023,0
260,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Industrial and Systems Engineering,4 Years,B.Tech,GEN,2819,3442,0
261,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Industrial and Systems Engineering,4 Years,B.Tech,OBC-NCL,1406,1817,0
262,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Industrial and Systems Engineering,4 Years,B.Tech,SC,775,1171,0
263,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Industrial and Systems Engineering,4 Years,B.Tech,ST,675,879,0
264,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management,5 Years,B.Tech + M.Tech (IDD),GEN,3492,4563,0
265,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1923,2144,0
266,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management,5 Years,B.Tech + M.Tech (IDD),SC,1224,1365,0
267,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management,5 Years,B.Tech + M.Tech (IDD),ST,62,138,0
268,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management,5 Years,B.Tech + M.Tech (IDD),GEN-PWD,161,161,0
269,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Instrumentation Engineering,4 Years,B.Tech,GEN,1663,2623,0
270,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Instrumentation Engineering,4 Years,B.Tech,OBC-NCL,859,1226,0
271,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Instrumentation Engineering,4 Years,B.Tech,SC,407,853,0
272,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Instrumentation Engineering,4 Years,B.Tech,ST,537,801,0
273,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Instrumentation Engineering,4 Years,B.Tech,GEN-PWD,155,155,0
274,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Manufacturing Science and Engineering,4 Years,B.Tech,GEN,2420,3759,0
275,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Manufacturing Science and Engineering,4 Years,B.Tech,OBC-NCL,1343,1952,0
276,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Manufacturing Science and Engineering,4 Years,B.Tech,SC,729,1315,0
277,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Manufacturing Science and Engineering,4 Years,B.Tech,ST,679,767,0
278,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Manufacturing Science and Engineering,4 Years,B.Tech,GEN-PWD,39,39,0
311,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mining Engineering,4 Years,B.Tech,SC,1134,1560,0
279,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management,5 Years,B.Tech + M.Tech (IDD),GEN,3847,4436,0
280,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1579,2245,0
281,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management,5 Years,B.Tech + M.Tech (IDD),SC,1416,1478,0
282,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management,5 Years,B.Tech + M.Tech (IDD),ST,869,869,0
283,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mathematics and Computing,5 Years,Int MSc.,GEN,1043,1386,0
284,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mathematics and Computing,5 Years,Int MSc.,OBC-NCL,492,848,0
285,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mathematics and Computing,5 Years,Int MSc.,SC,502,730,0
286,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mathematics and Computing,5 Years,Int MSc.,ST,479,823,0
287,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mathematics and Computing,5 Years,Int MSc.,GEN-PWD,95,95,0
288,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mechanical Engineering,4 Years,B.Tech,GEN,622,1560,0
289,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mechanical Engineering,4 Years,B.Tech,OBC-NCL,347,624,0
290,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mechanical Engineering,4 Years,B.Tech,SC,88,277,0
291,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mechanical Engineering,4 Years,B.Tech,ST,54,198,0
292,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mechanical Engineering,4 Years,B.Tech,GEN-PWD,71,71,0
293,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mechanical Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),GEN,1561,2299,0
294,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mechanical Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,648,976,0
295,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mechanical Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),SC,321,520,0
296,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mechanical Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),ST,217,360,0
297,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mechanical Engineering with M.Tech. in any of the listed specializations,5 Years,B.Tech + M.Tech (IDD),GEN-PWD,67,67,0
298,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Metallurgical and Materials Engineering,4 Years,B.Tech,GEN,3373,4222,0
299,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Metallurgical and Materials Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,4414,4776,0
300,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Metallurgical and Materials Engineering,4 Years,B.Tech,OBC-NCL,1979,2141,0
301,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Metallurgical and Materials Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,2248,2484,0
302,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Metallurgical and Materials Engineering,4 Years,B.Tech,SC,972,1214,0
303,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Metallurgical and Materials Engineering,5 Years,B.Tech + M.Tech (IDD),SC,1085,1258,0
304,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Metallurgical and Materials Engineering,4 Years,B.Tech,ST,290,747,0
305,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Metallurgical and Materials Engineering,5 Years,B.Tech + M.Tech (IDD),ST,692,692,0
306,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Metallurgical and Materials Engineering,5 Years,B.Tech + M.Tech (IDD),GEN-PWD,157,157,0
307,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mining Engineering,4 Years,B.Tech,GEN,4440,5502,0
308,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mining Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,5606,6220,0
309,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mining Engineering,4 Years,B.Tech,OBC-NCL,1561,2639,0
310,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mining Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,2654,2842,0
312,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mining Engineering,5 Years,B.Tech + M.Tech (IDD),SC,1314,1418,0
313,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mining Engineering,4 Years,B.Tech,ST,412,527,0
314,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mining Engineering,5 Years,B.Tech + M.Tech (IDD),ST,494,494,0
315,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mining Safety Engineering,5 Years,B.Tech + M.Tech (IDD),GEN,6430,7423,0
316,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mining Safety Engineering,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,3000,3160,0
317,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mining Safety Engineering,5 Years,B.Tech + M.Tech (IDD),SC,1540,1733,0
318,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Mining Safety Engineering,5 Years,B.Tech + M.Tech (IDD),ST,762,762,0
319,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Ocean Engineering and Naval Architecture,4 Years,B.Tech,GEN,3609,5538,0
320,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Ocean Engineering and Naval Architecture,5 Years,B.Tech + M.Tech (IDD),GEN,5586,6355,0
321,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Ocean Engineering and Naval Architecture,4 Years,B.Tech,OBC-NCL,2112,2619,0
322,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Ocean Engineering and Naval Architecture,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,2699,2927,0
323,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Ocean Engineering and Naval Architecture,4 Years,B.Tech,SC,1304,1638,0
324,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Ocean Engineering and Naval Architecture,5 Years,B.Tech + M.Tech (IDD),SC,1628,1985,0
325,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Ocean Engineering and Naval Architecture,4 Years,B.Tech,ST,690,900,0
326,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Ocean Engineering and Naval Architecture,5 Years,B.Tech + M.Tech (IDD),ST,827,1034,0
327,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Ocean Engineering and Naval Architecture,4 Years,B.Tech,GEN-PWD,105,105,0
328,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Ocean Engineering and Naval Architecture,5 Years,B.Tech + M.Tech (IDD),OBC-NCL-PWD,47,47,0
329,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Physics,5 Years,Int MSc.,GEN,3404,5558,0
330,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Physics,5 Years,Int MSc.,OBC-NCL,2631,3416,0
331,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Physics,5 Years,Int MSc.,SC,138,2139,0
332,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Physics,5 Years,Int MSc.,ST,186,1074,0
333,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Quality Engineering Design and Manufacturing,5 Years,B.Tech + M.Tech (IDD),GEN,4496,4893,0
334,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Quality Engineering Design and Manufacturing,5 Years,B.Tech + M.Tech (IDD),OBC-NCL,1985,2490,0
335,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Quality Engineering Design and Manufacturing,5 Years,B.Tech + M.Tech (IDD),SC,1873,1908,0
336,2016,IIT,6,AI,Gender-Neutral,IIT-Kharagpur,Quality Engineering Design and Manufacturing,5 Years,B.Tech + M.Tech (IDD),ST,864,864,0
337,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Aerospace Engineering,4 Years,B.Tech,GEN,1501,2988,0
338,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Aerospace Engineering,4 Years,B.Tech,OBC-NCL,964,1401,0
339,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Aerospace Engineering,4 Years,B.Tech,SC,482,799,0
340,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Aerospace Engineering,4 Years,B.Tech,ST,159,505,0
341,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Aerospace Engineering,4 Years,B.Tech,GEN-PWD,154,154,0
342,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Aerospace Engineering,4 Years,B.Tech,OBC-NCL-PWD,15,15,0
343,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Biological Sciences and Bioengineering,4 Years,B.Tech,GEN,3578,5433,0
344,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Biological Sciences and Bioengineering,4 Years,B.Tech,OBC-NCL,1707,2907,0
345,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Biological Sciences and Bioengineering,4 Years,B.Tech,SC,1207,1903,0
346,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Biological Sciences and Bioengineering,4 Years,B.Tech,ST,802,970,0
347,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Chemical Engineering,4 Years,B.Tech,GEN,1713,2569,0
348,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Chemical Engineering,4 Years,B.Tech,OBC-NCL,1017,1373,0
349,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Chemical Engineering,4 Years,B.Tech,SC,660,847,0
350,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Chemical Engineering,4 Years,B.Tech,ST,397,642,0
351,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Chemical Engineering,4 Years,B.Tech,OBC-NCL-PWD,29,29,0
352,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Chemistry,4 Years,BSc,GEN,4814,6084,0
353,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Chemistry,4 Years,BSc,OBC-NCL,2734,3425,0
354,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Chemistry,4 Years,BSc,SC,1542,1881,0
355,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Chemistry,4 Years,BSc,ST,51,729,0
356,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Civil Engineering,4 Years,B.Tech,GEN,1571,3333,0
357,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Civil Engineering,4 Years,B.Tech,OBC-NCL,716,1251,0
358,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Civil Engineering,4 Years,B.Tech,SC,459,641,0
359,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Civil Engineering,4 Years,B.Tech,ST,116,179,0
360,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Civil Engineering,4 Years,B.Tech,GEN-PWD,54,54,0
361,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Computer Science and Engineering,4 Years,B.Tech,GEN,113,230,0
362,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL,65,125,0
363,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Computer Science and Engineering,4 Years,B.Tech,SC,29,83,0
364,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Computer Science and Engineering,4 Years,B.Tech,ST,21,55,0
365,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Computer Science and Engineering,4 Years,B.Tech,GEN-PWD,8,8,0
366,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Computer Science and Engineering,4 Years,B.Tech,OBC-NCL-PWD,7,7,0
367,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Computer Science and Engineering,4 Years,B.Tech,SC-PWD,5,5,0
368,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Earth Sciences,4 Years,BSc,GEN,5900,7469,0
369,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Earth Sciences,4 Years,BSc,OBC-NCL,2666,3557,0
370,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Earth Sciences,4 Years,BSc,SC,1832,2110,0
371,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Earth Sciences,4 Years,BSc,ST,245,1065,0
372,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Earth Sciences,4 Years,BSc,GEN-PWD,162,162,0
373,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Economics,4 Years,BSc,GEN,1529,2767,0
374,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Economics,4 Years,BSc,OBC-NCL,1183,1637,0
375,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Economics,4 Years,BSc,SC,991,1351,0
376,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Economics,4 Years,BSc,ST,466,655,0
377,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Electrical Engineering,4 Years,B.Tech,GEN,248,798,0
378,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Electrical Engineering,4 Years,B.Tech,OBC-NCL,177,433,0
379,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Electrical Engineering,4 Years,B.Tech,SC,144,240,0
380,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Electrical Engineering,4 Years,B.Tech,ST,98,165,0
381,2016,IIT,6,AI,Gender-Neutral,IIT-Kanpur,Electrical Engineering,4 Years,B.Tech,GEN-PWD,28,28,0
